Cricinfo_id,Teams_overview,teams_ov_telugu
557764,"['Colts Cricket Club Women', 'Sri Lanka Army Sports Club Women', ""Sri Lanka Cricket Women's XI"", 'Sri Lanka Women', 'Western Province Women (Sri Lanka)']","శ్రీ లంక ఆర్మీ స్పోర్ట్స్ క్లబ్ వోమెన్, శ్రీ లంక క్రికెట్ వోమెన్'స్ క్సీ, శ్రీ లంక వోమెన్, వెస్టర్న్ ప్రోవిన్స్ వోమెన్ (శ్రీ లంక), కాల్ట్స్ క్రికెట్ క్లబ్ వోమెన్"
48449,"['Sri Lanka', 'Abahani Limited', 'Bloomfield Cricket and Athletic Club', 'Colts Cricket Club', 'Moors Sports Club', 'Ragama Cricket Club', 'Ruhuna', 'Sylhet Division', 'Tamil Union Cricket and Athletic Club']","శ్రీ లంక, అబహని లిమిటెడ్, బ్లోమ్ఫియెల్డ్ క్రికెట్ అండ్ అథ్లెటిక్ క్లబ్, కాల్ట్స్ క్రికెట్ క్లబ్, మూర్స్ స్పోర్ట్స్ క్లబ్, రాగమా క్రికెట్ క్లబ్"
923703,['Sri Lanka Women'],శ్రీ లంక వోమెన్
48454,"['Sri Lanka', 'Bloomfield Cricket and Athletic Club', 'Shropshire']","శ్రీ లంక, బ్లోమ్ఫియెల్డ్ క్రికెట్ అండ్ అథ్లెటిక్ క్లబ్, శ్రోప్షిరే"
48748,"['Basnahira Greens', 'Kurunegala Youth Cricket Club', 'Prime Bank Cricket Club', 'Ragama Cricket Club', 'Sri Lanka A', 'Sri Lanka Cricket Academy', 'Sri Lanka Cricket Development XI', 'Sri Lanka Under-19s', 'Uva Next', 'Wayamba']","శ్రీ లంక ఏ., శ్రీ లంక క్రికెట్ అకాడమీ, శ్రీ లంక క్రికెట్ డెవెలప్మెంట్ క్సీ, శ్రీ లంక అండర్ -19స్, బస్నహీరా గ్రెన్స్, కురునేగల యూత్ క్రికెట్ క్లబ్"
429754,"['Sri Lanka', 'Dambulla Viiking', 'Montreal Tigers', 'Nondescripts Cricket Club', 'Southern Express', 'Sri Lanka A', 'Sri Lanka Under-19s', 'Sri Lanka Under-23s', 'St Lucia Stars', 'Trinity College']","శ్రీ లంక, శ్రీ లంక ఏ., శ్రీ లంక అండర్ -19స్, శ్రీ లంక అండర్ -23స్, దంబుల్ల వీకింగ్, మాంట్రీల్ టైగర్స్"
931015,['Sri Lanka Under-19s'],శ్రీ లంక అండర్ -19స్
801825,['Kurunegala Combined XI'],కురునేగల కంబినెడ్ క్సీ
48487,"['Sri Lanka', 'Antonians Sports Club', 'Chittagong Kings', 'Combined Provinces', 'Galle Cricket Club', 'Kandurata Maroons', 'Moors Sports Club', 'Ruhuna', 'Uva Province']","శ్రీ లంక, అంటోనియన్స్ స్పోర్ట్స్ క్లబ్, చిత్తగొంగ్ కింగ్స్, కంబినెడ్ ప్రోవిన్సెస్, గల్లె క్రికెట్ క్లబ్, కందురాత మరూన్స్"
320373,['Moratuwa Sports Club'],మొరతువ స్పోర్ట్స్ క్లబ్
362956,"['Moors Sports Club', 'Sri Lanka Ports Authority Cricket Club', 'Tamil Union Cricket and Athletic Club']","శ్రీ లంక పోర్ట్స్ ఆథారిటీ క్రికెట్ క్లబ్, మూర్స్ స్పోర్ట్స్ క్లబ్, తమిళ్ ఉనియన్ క్రికెట్ అండ్ అథ్లెటిక్ క్లబ్"
1057684,['Mahinda College'],మహింద కాలేజ్
48755,"['DS Senanayake College', 'Police Sports Club', 'Seeduwa Raddoluwa Cricket Club', 'Sri Lanka Air Force Sports Club']","శ్రీ లంక ఏర్ ఫోర్స్ స్పోర్ట్స్ క్లబ్, డి.ఎస్. సెననాయకే కాలేజ్, పోలీస్ స్పోర్ట్స్ క్లబ్, సీదువ రాద్దొలువ క్రికెట్ క్లబ్"
1070038,['Sri Lanka Army Sports Club'],శ్రీ లంక ఆర్మీ స్పోర్ట్స్ క్లబ్
807469,"['Sri Lanka', 'Chilaw Marians Cricket Club', 'Colombo Kings']","శ్రీ లంక, చిలా మేరియన్స్ క్రికెట్ క్లబ్, కొలంబో కింగ్స్"
1087966,['Saracens'],సరేసెన్స్
371451,"['Marians Ladies', 'Sri Lanka Women']","శ్రీ లంక వోమెన్, మేరియన్స్ లేడియస్"
467612,['Colombo Cricket Club'],కొలంబో క్రికెట్ క్లబ్
1077424,['Sri Lanka Navy Sports Club'],శ్రీ లంక నావీ స్పోర్ట్స్ క్లబ్
1153148,['Sri Lanka Under-19s'],శ్రీ లంక అండర్ -19స్
574178,"['Sri Lanka', 'Chennai Super Kings', 'Galle Gladiators', 'Mumbai Indians', 'Sri Lanka Under-23s', 'Wayamba United']","శ్రీ లంక, శ్రీ లంక అండర్ -23స్, చెన్నై సూపర్ కింగ్స్, గల్లె గ్లాడియేటర్స్, ముంబై ఇండియన్స్, వయంబ యునిటెడ్"
48502,"['Burgher Recreation Club', 'Lankan Cricket Club', 'Ragama Cricket Club']","బర్గర్ రిక్రియేషన్ క్లబ్, లంకన్ క్రికెట్ క్లబ్, రాగమా క్రికెట్ క్లబ్"
465793,"['Sri Lanka', 'Badureliya Sports Club', 'Jaffna Stallions', 'Kandurata Maroons', 'Ragama Cricket Club', 'Sri Lanka A', ""Sri Lanka Board President's XI"", 'Sri Lanka Under-19s']","శ్రీ లంక, శ్రీ లంక ఏ., శ్రీ లంక బోర్డ్ ప్రెసిడెంట్'స్ క్సీ, శ్రీ లంక అండర్ -19స్, బదురెలియా స్పోర్ట్స్ క్లబ్, జాఫ్‌ఫ్నా స్టాలియన్స్"
629077,"['Colts Cricket Club', 'Saracens Sports Club', 'Sri Lanka A Emerging Players', ""Sri Lanka Cricket Board President's XI"", 'Sri Lanka Development Emerging Team', 'Sri Lanka Under-19s']","శ్రీ లంక ఏ. ఎమర్జింగ్ ప్లయెర్స్, శ్రీ లంక క్రికెట్ బోర్డ్ ప్రెసిడెంట్'స్ క్సీ, శ్రీ లంక డెవెలప్మెంట్ ఎమర్జింగ్ టీమ్, శ్రీ లంక అండర్ -19స్, కాల్ట్స్ క్రికెట్ క్లబ్, సరేసెన్స్ స్పోర్ట్స్ క్లబ్"
48648,"['Bloomfield Cricket and Athletic Club', 'Combined Provinces', 'Ruhuna', 'Sri Lanka A', 'Sri Lanka Schools XI', 'Sri Lanka Under-15s', 'Sri Lanka Under-17s', 'Sri Lanka Under-19s', 'Tamil Union Cricket and Athletic Club']","శ్రీ లంక ఏ., శ్రీ లంక స్కూల్స్ క్సీ, శ్రీ లంక అండర్ -15స్, శ్రీ లంక అండర్ -17స్, శ్రీ లంక అండర్ -19స్, బ్లోమ్ఫియెల్డ్ క్రికెట్ అండ్ అథ్లెటిక్ క్లబ్"
48599,['Kurunegala Youth Cricket Club'],కురునేగల యూత్ క్రికెట్ క్లబ్
1174244,['Lankan Cricket Club'],లంకన్ క్రికెట్ క్లబ్
1173855,nan,
48492,"['Sri Lanka', 'Colombo Cricket Club', 'Galle Cricket Club', 'Lankan Cricket Club', 'Ruhuna', 'Sebastianites Cricket and Athletic Club', 'Sri Lanka A']","శ్రీ లంక, శ్రీ లంక ఏ., కొలంబో క్రికెట్ క్లబ్, గల్లె క్రికెట్ క్లబ్, లంకన్ క్రికెట్ క్లబ్, రూహున"
324355,"['Burgher Recreation Club', 'Sri Lanka Air Force Sports Club']","శ్రీ లంక ఏర్ ఫోర్స్ స్పోర్ట్స్ క్లబ్, బర్గర్ రిక్రియేషన్ క్లబ్"
48516,['Sri Lanka Air Force Sports Club'],శ్రీ లంక ఏర్ ఫోర్స్ స్పోర్ట్స్ క్లబ్
267101,"['Moors Sports Club', 'Ragama Cricket Club', 'Singha Sports Club']","మూర్స్ స్పోర్ట్స్ క్లబ్, రాగమా క్రికెట్ క్లబ్, సింఘ స్పోర్ట్స్ క్లబ్"
48671,['Kurunegala Youth Cricket Club'],కురునేగల యూత్ క్రికెట్ క్లబ్
422876,"['Badureliya Sports Club', 'Bloomfield Cricket and Athletic Club', 'Burgher Recreation Club', 'Colts Cricket Club', 'Hatton National Bank', 'ICBT Campus (Sri Lanka)', 'Lankan Cricket Club']","ఐ.సీ.బీ.టి. కంపస్ (శ్రీ లంక), బదురెలియా స్పోర్ట్స్ క్లబ్, బ్లోమ్ఫియెల్డ్ క్రికెట్ అండ్ అథ్లెటిక్ క్లబ్, బర్గర్ రిక్రియేషన్ క్లబ్, కాల్ట్స్ క్రికెట్ క్లబ్, హటాన్ నేషనల్ బ్యాంక్"
598707,['Panadura Sports Club'],పనాదురా స్పోర్ట్స్ క్లబ్
48601,"['Kurunegala Youth Cricket Club', 'Moors Sports Club']","కురునేగల యూత్ క్రికెట్ క్లబ్, మూర్స్ స్పోర్ట్స్ క్లబ్"
345825,"['Sri Lanka', 'Chilaw Marians Cricket Club', 'Combined Provinces', 'Jaffna Stallions', 'Moors Sports Club', 'Schools Invitation XI', 'Sri Lanka A', 'Sri Lanka A Emerging Players']","శ్రీ లంక, శ్రీ లంక ఏ., శ్రీ లంక ఏ. ఎమర్జింగ్ ప్లయెర్స్, చిలా మేరియన్స్ క్రికెట్ క్లబ్, కంబినెడ్ ప్రోవిన్సెస్, జాఫ్‌ఫ్నా స్టాలియన్స్"
415538,['Tamil Union Cricket and Athletic Club'],తమిళ్ ఉనియన్ క్రికెట్ అండ్ అథ్లెటిక్ క్లబ్
360581,['Chilaw Marians Cricket Club'],చిలా మేరియన్స్ క్రికెట్ క్లబ్
710433,['Colts Cricket Club'],కాల్ట్స్ క్రికెట్ క్లబ్
223611,"['Lankan Cricket Club', 'Moratuwa Sports Club', 'Sri Lanka Under-15s']","శ్రీ లంక అండర్ -15స్, లంకన్ క్రికెట్ క్లబ్, మొరతువ స్పోర్ట్స్ క్లబ్"
48582,"['Basnahira North', 'Bloomfield Cricket and Athletic Club']","బస్నహీరా నోర్త్, బ్లోమ్ఫియెల్డ్ క్రికెట్ అండ్ అథ్లెటిక్ క్లబ్"
821567,"['Colts Cricket Club', 'Sri Lanka Under-19s']","శ్రీ లంక అండర్ -19స్, కాల్ట్స్ క్రికెట్ క్లబ్"
48462,"['Sri Lanka', 'Auckland', 'Kent', 'Nondescripts Cricket Club']","శ్రీ లంక, ఆక్లాండ్, కెంట్, నాండెస్క్రిప్క్రిప్ట్స్ క్రికెట్ క్లబ్"
427406,['Sri Lanka Navy Sports Club'],శ్రీ లంక నావీ స్పోర్ట్స్ క్లబ్
359643,"['Colombo Cricket Club', 'Saracens Sports Club']","కొలంబో క్రికెట్ క్లబ్, సరేసెన్స్ స్పోర్ట్స్ క్లబ్"
48472,"['Sri Lanka', 'Asia XI', 'Basnahira South', 'Bloomfield Cricket and Athletic Club', 'Delhi Daredevils', 'Guyana Amazon Warriors', 'Kalutara Town Club', 'Karachi Kings', 'Northern Districts', 'Peshawar Zalmi', 'Royal Challengers Bangalore', 'Sebastianites Cricket and Athletic Club', 'Singha Sports Club', 'Surrey', 'Tamil Union Cricket and Athletic Club']","శ్రీ లంక, అసియా క్సీ, బస్నహీరా సౌత్, బ్లోమ్ఫియెల్డ్ క్రికెట్ అండ్ అథ్లెటిక్ క్లబ్, ఢిల్లీ దరేదేవిల్స్, గ్యానా అమాజాన్ వారియర్స్"
